SeniorCitizen,tenure,MonthlyCharges,TotalCharges,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn_Yes,TotalSpend
0,-1.2802480369298874,-1.349502440283254,-0.9966867969020144,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1.7276978500047286
1,-0.6690886177852331,-0.8575438784135787,-0.7074222354089966,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,0.5737728482979294
0,-0.9950403079957154,0.021665848711618373,-0.7627471435325753,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,-0.02155839277499732
0,1.6125732136881425,0.3175057947008148,1.3033116961589186,False,True,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,0.5120013397253006
0,-0.38388088885106114,0.6116837185215331,-0.11073824823408307,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,-0.23481368956176843
0,-0.05792919864057891,-1.322910085587596,-0.6591783861002777,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0766351211316291
0,0.18653456901728277,-0.8176553463700914,-0.334398233666685,True,True,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False,-0.15252098763982205
0,-0.09867315991688919,0.974004551249875,0.2299246529431208,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,-0.0961081068452568
1,0.10504664646466222,1.4476808692662855,0.6365671395260761,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False,False,0.15207402046747037
0,-0.38388088885106114,0.15628964435838757,-0.27847772246522073,False,True,True,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,-0.059996607594514056
0,-0.506112772679992,0.3723525262606099,-0.30642694837932527,False,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,-0.1884523694801568
0,0.1457906077409725,0.9573843295650886,0.4776955333434547,True,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,0.13957764324897776
0,-0.9950403079957154,1.025527238472713,-0.6640755669628912,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,-1.020440939227884
0,1.5718292524118322,1.1884054109836186,2.1311337962998844,True,True,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,1.8679703887085575
1,0.7162060656093164,0.7728998688639604,0.9194565421483947,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,0.5535555741890137
0,0.4309983366751445,-1.3411923294408608,-0.5691982025930695,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,-0.5780516631504734
0,1.0014137945434884,0.8227605339183194,1.2040224571380942,True,False,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,0.8239237482717707
0,0.3495104141225239,0.05656831424966958,0.19646058371526237,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False,False,True,0.019771214939615086
0,-0.22090504374582004,0.375676570597567,-0.0837816941164541,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,-0.08298884926213519
0,-0.791320501614164,0.5219345214236869,-0.5609700563689488,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,-0.41301748730274057
0,-1.1987601143772668,-0.9755474523755615,-0.9602226529114739,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,1.1694473755901793
0,1.4088534073065913,-1.4708300585821945,-0.41467229294168617,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,-2.072183939602478
0,-1.1987601143772668,-0.4952230456852367,-0.9499650443478916,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,0.5936536348878927
0,1.2866215234776603,1.3496215613260465,1.9903949949328859,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False,1.7364521493516165
0,-0.26164900502213034,-0.9655753193646899,-0.5562493504923756,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,0.25264182158569687
0,0.22727853029359305,1.0072449946194475,0.6211476376208201,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,0.22892516202268606
0,-0.38388088885106114,-1.5123806127941604,-0.7928581880256714,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0.5805740139205348
0,0.3087664528462136,1.3197051622934308,0.7736440849327422,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,True,False,False,True,0.4074806817641793
1,1.6125732136881425,-0.056449193206877434,1.059842393543313,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,-0.09102845689971721
1,-1.1987601143772668,0.3407741050595158,-0.8943092456254876,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,-0.4085064051579559
0,-0.38388088885106114,0.5385547431084732,-0.16156304421363873,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,-0.20674087347943557
1,-1.2802480369298874,0.32082983903777235,-0.974517126780724,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,-0.41074177161663983
0,-1.1580161531009565,-0.14619839030472373,-0.8872943649303926,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,0.16930009753022834
0,1.2051336009250397,0.6698544944182854,1.264994564814957,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False,0.8072641589541302
0,0.3087664528462136,0.9507362408911745,0.6499130603453604,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,0.2935554566923112
0,0.3495104141225239,0.8111263787389692,0.6010956673320113,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,0.2834971165387603
1,0.06430268518835193,0.6781646052606785,0.26080777550014245,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,0.04360780511796036
0,-1.2802480369298874,-0.4935610235167579,-0.9853262196756816,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.6318805314624353
0,0.7569500268856267,-1.4675060142452372,-0.5570214285563011,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,-1.1108287169377513
0,-1.2802480369298874,0.19451615423339633,-0.976193639148105,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,-0.24902892460845685
0,0.2680224915699033,-1.4841262359300234,-0.6429426873845863,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,-0.39777921155822704
0,-0.8320644628904743,-1.5157046571311175,-0.901919729398468,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,1.2611639814363937
0,-0.8320644628904743,-0.16614265632646738,-0.6862672964574367,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,True,0.13824140009947875
0,1.6125732136881425,1.3346633618097385,2.321087059398822,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False,False,2.15224238654535
1,1.24587756220135,1.286464718923858,1.851266527813503,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,1.6027775278709013
0,0.4717422979514547,0.6648684279128493,0.5925366305090651,True,True,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,0.3136465600189786
